,Year,Value_x,Consumption
1248,2011,9735,2331
1249,2011,9735,2428
1250,2011,9735,2335
1251,2011,9735,3002
1252,2011,9735,2346
1253,2011,9735,2283
1254,2011,9735,2383
1255,2011,9735,3360
1256,2011,9735,2178
1257,2011,9735,2200
1258,2011,9735,1907
1259,2011,9735,2200
1260,2012,9797,3272
1261,2012,9797,2384
1262,2012,9797,2610
1263,2012,9797,2342
1264,2012,9797,2707
1265,2012,9797,2590
1266,2012,9797,2622
1267,2012,9797,2116
1268,2012,9797,2124
1269,2012,9797,2158
1270,2012,9797,2780
1271,2012,9797,2545
1272,2012,9797,3561
1273,2012,9797,2124
1274,2012,9797,2795
1275,2012,9797,2652
1276,2012,9797,3043
1277,2012,9797,2561
1278,2012,9797,2331
1279,2012,9797,2192
1280,2012,9797,2547
1281,2012,9797,2200
1282,2012,9797,2058
1283,2012,9797,2333
1284,2012,9797,2860
1285,2012,9797,2873
1286,2012,9797,3014
1287,2012,9797,3366
1288,2012,9797,2298
1289,2012,9797,2145
1290,2012,9797,2567
1291,2012,9797,2665
1292,2012,9797,2270
1293,2012,9797,2338
1294,2012,9797,2443
1295,2012,9797,2374
1296,2012,9797,3014
1297,2012,9797,2301
1298,2012,9797,2293
1299,2012,9797,2414
1300,2012,9797,3390
1301,2012,9797,2160
1302,2012,9797,2192
1303,2012,9797,1923
1304,2012,9797,2197
1305,2013,10866,3296
1306,2013,10866,2473
1307,2013,10866,2619
1308,2013,10866,2326
1309,2013,10866,2720
1310,2013,10866,2609
1311,2013,10866,2671
1312,2013,10866,1879
1313,2013,10866,2110
1314,2013,10866,2208
1315,2013,10866,2799
1316,2013,10866,2607
1317,2013,10866,3522
1318,2013,10866,2131
1319,2013,10866,2830
1320,2013,10866,2628
1321,2013,10866,3016
1322,2013,10866,2566
1323,2013,10866,2292
1324,2013,10866,2206
1325,2013,10866,2529
1326,2013,10866,2204
1327,2013,10866,2052
1328,2013,10866,2367
1329,2013,10866,2890
1330,2013,10866,2876
1331,2013,10866,3065
1332,2013,10866,3403
1333,2013,10866,2283
1334,2013,10866,2171
1335,2013,10866,2547
1336,2013,10866,2700
1337,2013,10866,2228
1338,2013,10866,2400
1339,2013,10866,2456
1340,2013,10866,2404
1341,2013,10866,3022
1342,2013,10866,2336
1343,2013,10866,2329
1344,2013,10866,2454
1345,2013,10866,3349
1346,2013,10866,2130
1347,2013,10866,2208
1348,2013,10866,1930
1349,2013,10866,2110
1350,2004,461,2987
1351,2004,461,2030
1352,2004,461,2461
1353,2004,461,2191
1354,2004,461,2505
1355,2004,461,2523
1356,2004,461,2246
1357,2004,461,1989
1358,2004,461,2026
1359,2004,461,2263
1360,2004,461,2738
1361,2004,461,2136
1362,2004,461,3309
1363,2004,461,1882
1364,2004,461,2676
1365,2004,461,2465
1366,2004,461,2682
1367,2004,461,2426
1368,2004,461,2257
1369,2004,461,2022
1370,2004,461,2541
1371,2004,461,2092
1372,2004,461,1980
1373,2004,461,2166
1374,2004,461,2540
1375,2004,461,2599
1376,2004,461,3023
1377,2004,461,3263
1378,2004,461,2059
1379,2004,461,2268
1380,2004,461,2453
1381,2004,461,2655
1382,2004,461,1969
1383,2004,461,2513
1384,2004,461,2248
1385,2004,461,2024
1386,2004,461,2940
1387,2004,461,2271
1388,2004,461,2469
1389,2004,461,2246
1390,2004,461,3248
1391,2004,461,2351
1392,2004,461,2098
1393,2004,461,1866
1394,2004,461,2044
1395,2005,460,2958
1396,2005,460,2077
1397,2005,460,2435
1398,2005,460,2198
1399,2005,460,2463
1400,2005,460,2517
1401,2005,460,2311
1402,2005,460,2026
1403,2005,460,2034
1404,2005,460,2043
1405,2005,460,2787
1406,2005,460,2265
1407,2005,460,3367
1408,2005,460,1978
1409,2005,460,2715
1410,2005,460,2442
1411,2005,460,2751
1412,2005,460,2443
1413,2005,460,2273
1414,2005,460,2161
1415,2005,460,2567
1416,2005,460,2160
1417,2005,460,2060
1418,2005,460,2191
1419,2005,460,2583
1420,2005,460,2629
1421,2005,460,3009
1422,2005,460,3206
1423,2005,460,2038
1424,2005,460,2243
1425,2005,460,2444
1426,2005,460,2705
1427,2005,460,2037
1428,2005,460,2546
1429,2005,460,2237
1430,2005,460,2082
1431,2005,460,2952
1432,2005,460,2296
1433,2005,460,2372
1434,2005,460,2238
1435,2005,460,3220
1436,2005,460,2327
1437,2005,460,2134
1438,2005,460,1873
1439,2005,460,2025
1440,2006,454,3047
1441,2006,454,2119
1442,2006,454,2450
1443,2006,454,2150
1444,2006,454,2559
1445,2006,454,2513
1446,2006,454,2354
1447,2006,454,2029
1448,2006,454,2022
1449,2006,454,2143
1450,2006,454,2783
1451,2006,454,2314
1452,2006,454,3389
1453,2006,454,1967
1454,2006,454,2716
1455,2006,454,2397
1456,2006,454,2824
1457,2006,454,2503
1458,2006,454,2253
1459,2006,454,2161
1460,2006,454,2595
1461,2006,454,2116
1462,2006,454,2083
1463,2006,454,2269
1464,2006,454,2654
1465,2006,454,2603
1466,2006,454,3022
1467,2006,454,3271
1468,2006,454,2111
1469,2006,454,2230
1470,2006,454,2442
1471,2006,454,2725
1472,2006,454,2044
1473,2006,454,2554
1474,2006,454,2310
1475,2006,454,2155
1476,2006,454,2927
1477,2006,454,2331
1478,2006,454,2325
1479,2006,454,2283
1480,2006,454,3273
1481,2006,454,2276
1482,2006,454,2141
1483,2006,454,1838
1484,2006,454,2115
1485,2007,439,3041
1486,2007,439,2173
1487,2007,439,2564
1488,2007,439,2166
1489,2007,439,2546
1490,2007,439,2574
1491,2007,439,2378
1492,2007,439,2090
1493,2007,439,2028
1494,2007,439,2135
1495,2007,439,2792
1496,2007,439,2414
1497,2007,439,3445
1498,2007,439,1957
1499,2007,439,2711
1500,2007,439,2535
1501,2007,439,2803
1502,2007,439,2505
1503,2007,439,2293
1504,2007,439,2110
1505,2007,439,2560
1506,2007,439,2145
1507,2007,439,2096
1508,2007,439,2293
1509,2007,439,2722
1510,2007,439,2726
1511,2007,439,3076
1512,2007,439,3251
1513,2007,439,2083
1514,2007,439,2218
1515,2007,439,2461
1516,2007,439,2720
1517,2007,439,2053
1518,2007,439,2511
1519,2007,439,2342
1520,2007,439,2194
1521,2007,439,2920
1522,2007,439,2344
1523,2007,439,2310
1524,2007,439,2295
1525,2007,439,3252
1526,2007,439,2212
1527,2007,439,2215
1528,2007,439,1781
1529,2007,439,2109
1530,2008,470,3048
1531,2008,470,2245
1532,2008,470,2521
1533,2008,470,2184
1534,2008,470,2588
1535,2008,470,2540
1536,2008,470,2446
1537,2008,470,2133
1538,2008,470,2027
1539,2008,470,2110
1540,2008,470,2739
1541,2008,470,2447
1542,2008,470,3490
1543,2008,470,2018
1544,2008,470,2653
1545,2008,470,2589
1546,2008,470,2950
1547,2008,470,2534
1548,2008,470,2304
1549,2008,470,2106
1550,2008,470,2558
1551,2008,470,2227
1552,2008,470,2061
1553,2008,470,2318
1554,2008,470,2777
1555,2008,470,2772
1556,2008,470,3001
1557,2008,470,3271
1558,2008,470,2164
1559,2008,470,2120
1560,2008,470,2520
1561,2008,470,2723
1562,2008,470,2101
1563,2008,470,2466
1564,2008,470,2439
1565,2008,470,2197
1566,2008,470,2924
1567,2008,470,2344
1568,2008,470,2257
1569,2008,470,2316
1570,2008,470,3302
1571,2008,470,2177
1572,2008,470,2132
1573,2008,470,1801
1574,2008,470,2094
1575,2009,484,3110
1576,2009,484,2303
1577,2009,484,2565
1578,2009,484,2199
1579,2009,484,2639
1580,2009,484,2558
1581,2009,484,2492
1582,2009,484,2139
1583,2009,484,2021
1584,2009,484,2142
1585,2009,484,2727
1586,2009,484,2466
1587,2009,484,3441
1588,2009,484,2052
1589,2009,484,2699
1590,2009,484,2621
1591,2009,484,3032
1592,2009,484,2546
1593,2009,484,2278
1594,2009,484,2165
1595,2009,484,2569
1596,2009,484,2231
1597,2009,484,2065
1598,2009,484,2311
1599,2009,484,2831
1600,2009,484,2762
1601,2009,484,3124
1602,2009,484,3293
1603,2009,484,2165
1604,2009,484,2062
1605,2009,484,2523
1606,2009,484,2683
1607,2009,484,2196
1608,2009,484,2435
1609,2009,484,2446
1610,2009,484,2251
1611,2009,484,2936
1612,2009,484,2346
1613,2009,484,2249
1614,2009,484,2340
1615,2009,484,3335
1616,2009,484,2194
1617,2009,484,2133
1618,2009,484,1878
1619,2009,484,2147
1620,2010,503,3142
1621,2010,503,2345
1622,2010,503,2555
1623,2010,503,2234
1624,2010,503,2681
1625,2010,503,2524
1626,2010,503,2510
1627,2010,503,2164
1628,2010,503,2057
1629,2010,503,2143
1630,2010,503,2737
1631,2010,503,2467
1632,2010,503,3507
1633,2010,503,2080
1634,2010,503,2732
1635,2010,503,2674
1636,2010,503,3077
1637,2010,503,2550
1638,2010,503,2346
1639,2010,503,2160
1640,2010,503,2572
1641,2010,503,2198
1642,2010,503,2068
1643,2010,503,2329
1644,2010,503,2813
1645,2010,503,2797
1646,2010,503,3151
1647,2010,503,3294
1648,2010,503,2242
1649,2010,503,2055
1650,2010,503,2533
1651,2010,503,2706
1652,2010,503,2198
1653,2010,503,2368
1654,2010,503,2435
1655,2010,503,2275
1656,2010,503,2992
1657,2010,503,2323
1658,2010,503,2284
1659,2010,503,2370
1660,2010,503,3326
1661,2010,503,2200
1662,2010,503,2097
1663,2010,503,1904
1664,2010,503,2168
1665,2011,539,3217
1666,2011,539,2407
1667,2011,539,2598
1668,2011,539,2273
1669,2011,539,2664
1670,2011,539,2566
1671,2011,539,2573
1672,2011,539,2154
1673,2011,539,2062
1674,2011,539,2185
1675,2011,539,2784
1676,2011,539,2504
1677,2011,539,3549
1678,2011,539,2103
1679,2011,539,2772
1680,2011,539,2692
1681,2011,539,3002
1682,2011,539,2546
1683,2011,539,2336
1684,2011,539,2170
1685,2011,539,2550
1686,2011,539,2254
1687,2011,539,2085
1688,2011,539,2348
1689,2011,539,2832
1690,2011,539,2806
1691,2011,539,3058
1692,2011,539,3349
1693,2011,539,2259
1694,2011,539,2090
1695,2011,539,2534
1696,2011,539,2706
1697,2011,539,2213
1698,2011,539,2331
1699,2011,539,2428
1700,2011,539,2335
1701,2011,539,3002
1702,2011,539,2346
1703,2011,539,2283
1704,2011,539,2383
1705,2011,539,3360
1706,2011,539,2178
1707,2011,539,2200
1708,2011,539,1907
1709,2011,539,2200
1710,2012,496,3272
1711,2012,496,2384
1712,2012,496,2610
1713,2012,496,2342
1714,2012,496,2707
1715,2012,496,2590
1716,2012,496,2622
1717,2012,496,2116
1718,2012,496,2124
1719,2012,496,2158
1720,2012,496,2780
1721,2012,496,2545
1722,2012,496,3561
1723,2012,496,2124
1724,2012,496,2795
1725,2012,496,2652
1726,2012,496,3043
1727,2012,496,2561
1728,2012,496,2331
1729,2012,496,2192
1730,2012,496,2547
1731,2012,496,2200
1732,2012,496,2058
1733,2012,496,2333
1734,2012,496,2860
1735,2012,496,2873
1736,2012,496,3014
1737,2012,496,3366
1738,2012,496,2298
1739,2012,496,2145
1740,2012,496,2567
1741,2012,496,2665
1742,2012,496,2270
1743,2012,496,2338
1744,2012,496,2443
1745,2012,496,2374
1746,2012,496,3014
1747,2012,496,2301
1748,2012,496,2293
1749,2012,496,2414
1750,2012,496,3390
1751,2012,496,2160
1752,2012,496,2192
1753,2012,496,1923
1754,2012,496,2197
1755,2013,502,3296
1756,2013,502,2473
1757,2013,502,2619
1758,2013,502,2326
1759,2013,502,2720
1760,2013,502,2609
1761,2013,502,2671
1762,2013,502,1879
1763,2013,502,2110
1764,2013,502,2208
1765,2013,502,2799
1766,2013,502,2607
1767,2013,502,3522
1768,2013,502,2131
1769,2013,502,2830
1770,2013,502,2628
1771,2013,502,3016
1772,2013,502,2566
1773,2013,502,2292
1774,2013,502,2206
1775,2013,502,2529
1776,2013,502,2204
1777,2013,502,2052
1778,2013,502,2367
1779,2013,502,2890
1780,2013,502,2876
1781,2013,502,3065
1782,2013,502,3403
1783,2013,502,2283
1784,2013,502,2171
1785,2013,502,2547
1786,2013,502,2700
1787,2013,502,2228
1788,2013,502,2400
1789,2013,502,2456
1790,2013,502,2404
1791,2013,502,3022
1792,2013,502,2336
1793,2013,502,2329
1794,2013,502,2454
1795,2013,502,3349
1796,2013,502,2130
1797,2013,502,2208
1798,2013,502,1930
1799,2013,502,2110
1800,2004,8323,2987
1801,2004,8323,2030
1802,2004,8323,2461
1803,2004,8323,2191
1804,2004,8323,2505
1805,2004,8323,2523
1806,2004,8323,2246
1807,2004,8323,1989
1808,2004,8323,2026
1809,2004,8323,2263
1810,2004,8323,2738
1811,2004,8323,2136
1812,2004,8323,3309
1813,2004,8323,1882
1814,2004,8323,2676
1815,2004,8323,2465
1816,2004,8323,2682
1817,2004,8323,2426
1818,2004,8323,2257
1819,2004,8323,2022
1820,2004,8323,2541
1821,2004,8323,2092
1822,2004,8323,1980
1823,2004,8323,2166
1824,2004,8323,2540
1825,2004,8323,2599
1826,2004,8323,3023
1827,2004,8323,3263
1828,2004,8323,2059
1829,2004,8323,2268
1830,2004,8323,2453
1831,2004,8323,2655
1832,2004,8323,1969
1833,2004,8323,2513
1834,2004,8323,2248
1835,2004,8323,2024
1836,2004,8323,2940
1837,2004,8323,2271
1838,2004,8323,2469
1839,2004,8323,2246
1840,2004,8323,3248
1841,2004,8323,2351
1842,2004,8323,2098
1843,2004,8323,1866
1844,2004,8323,2044
1845,2005,9392,2958
1846,2005,9392,2077
1847,2005,9392,2435
1848,2005,9392,2198
1849,2005,9392,2463
1850,2005,9392,2517
1851,2005,9392,2311
1852,2005,9392,2026
1853,2005,9392,2034
1854,2005,9392,2043
1855,2005,9392,2787
1856,2005,9392,2265
1857,2005,9392,3367
1858,2005,9392,1978
1859,2005,9392,2715
1860,2005,9392,2442
1861,2005,9392,2751
1862,2005,9392,2443
1863,2005,9392,2273
1864,2005,9392,2161
1865,2005,9392,2567
1866,2005,9392,2160
1867,2005,9392,2060
1868,2005,9392,2191
1869,2005,9392,2583
1870,2005,9392,2629
1871,2005,9392,3009
1872,2005,9392,3206
1873,2005,9392,2038
1874,2005,9392,2243
1875,2005,9392,2444
1876,2005,9392,2705
1877,2005,9392,2037
1878,2005,9392,2546
1879,2005,9392,2237
1880,2005,9392,2082
1881,2005,9392,2952
1882,2005,9392,2296
1883,2005,9392,2372
1884,2005,9392,2238
1885,2005,9392,3220
1886,2005,9392,2327
1887,2005,9392,2134
1888,2005,9392,1873
1889,2005,9392,2025
1890,2006,9393,3047
1891,2006,9393,2119
1892,2006,9393,2450
1893,2006,9393,2150
1894,2006,9393,2559
1895,2006,9393,2513
1896,2006,9393,2354
1897,2006,9393,2029
1898,2006,9393,2022
1899,2006,9393,2143
1900,2006,9393,2783
1901,2006,9393,2314
1902,2006,9393,3389
1903,2006,9393,1967
1904,2006,9393,2716
1905,2006,9393,2397
1906,2006,9393,2824
1907,2006,9393,2503
1908,2006,9393,2253
1909,2006,9393,2161
1910,2006,9393,2595
1911,2006,9393,2116
1912,2006,9393,2083
1913,2006,9393,2269
1914,2006,9393,2654
1915,2006,9393,2603
1916,2006,9393,3022
1917,2006,9393,3271
1918,2006,9393,2111
1919,2006,9393,2230
1920,2006,9393,2442
1921,2006,9393,2725
1922,2006,9393,2044
1923,2006,9393,2554
1924,2006,9393,2310
1925,2006,9393,2155
1926,2006,9393,2927
1927,2006,9393,2331
1928,2006,9393,2325
1929,2006,9393,2283
1930,2006,9393,3273
1931,2006,9393,2276
1932,2006,9393,2141
1933,2006,9393,1838
1934,2006,9393,2115
1935,2007,8467,3041
1936,2007,8467,2173
1937,2007,8467,2564
1938,2007,8467,2166
1939,2007,8467,2546
1940,2007,8467,2574
1941,2007,8467,2378
1942,2007,8467,2090
1943,2007,8467,2028
1944,2007,8467,2135
1945,2007,8467,2792
1946,2007,8467,2414
1947,2007,8467,3445
1948,2007,8467,1957
1949,2007,8467,2711
1950,2007,8467,2535
1951,2007,8467,2803
1952,2007,8467,2505
1953,2007,8467,2293
1954,2007,8467,2110
1955,2007,8467,2560
1956,2007,8467,2145
1957,2007,8467,2096
1958,2007,8467,2293
1959,2007,8467,2722
1960,2007,8467,2726
1961,2007,8467,3076
1962,2007,8467,3251
1963,2007,8467,2083
1964,2007,8467,2218
1965,2007,8467,2461
1966,2007,8467,2720
1967,2007,8467,2053
1968,2007,8467,2511
1969,2007,8467,2342
1970,2007,8467,2194
1971,2007,8467,2920
1972,2007,8467,2344
1973,2007,8467,2310
1974,2007,8467,2295
1975,2007,8467,3252
1976,2007,8467,2212
1977,2007,8467,2215
1978,2007,8467,1781
1979,2007,8467,2109
1980,2008,10373,3048
1981,2008,10373,2245
1982,2008,10373,2521
1983,2008,10373,2184
1984,2008,10373,2588
1985,2008,10373,2540
1986,2008,10373,2446
1987,2008,10373,2133
1988,2008,10373,2027
1989,2008,10373,2110
1990,2008,10373,2739
1991,2008,10373,2447
1992,2008,10373,3490
1993,2008,10373,2018
1994,2008,10373,2653
1995,2008,10373,2589
1996,2008,10373,2950
1997,2008,10373,2534
1998,2008,10373,2304
1999,2008,10373,2106
2000,2008,10373,2558
2001,2008,10373,2227
2002,2008,10373,2061
2003,2008,10373,2318
2004,2008,10373,2777
2005,2008,10373,2772
2006,2008,10373,3001
2007,2008,10373,3271
2008,2008,10373,2164
2009,2008,10373,2120
2010,2008,10373,2520
2011,2008,10373,2723
2012,2008,10373,2101
2013,2008,10373,2466
2014,2008,10373,2439
2015,2008,10373,2197
2016,2008,10373,2924
2017,2008,10373,2344
2018,2008,10373,2257
2019,2008,10373,2316
2020,2008,10373,3302
2021,2008,10373,2177
2022,2008,10373,2132
2023,2008,10373,1801
2024,2008,10373,2094
2025,2009,9607,3110
2026,2009,9607,2303
2027,2009,9607,2565
2028,2009,9607,2199
2029,2009,9607,2639
2030,2009,9607,2558
2031,2009,9607,2492
2032,2009,9607,2139
2033,2009,9607,2021
2034,2009,9607,2142
2035,2009,9607,2727
2036,2009,9607,2466
2037,2009,9607,3441
2038,2009,9607,2052
2039,2009,9607,2699
2040,2009,9607,2621
2041,2009,9607,3032
2042,2009,9607,2546
2043,2009,9607,2278
2044,2009,9607,2165
2045,2009,9607,2569
2046,2009,9607,2231
2047,2009,9607,2065
2048,2009,9607,2311
2049,2009,9607,2831
2050,2009,9607,2762
2051,2009,9607,3124
2052,2009,9607,3293
2053,2009,9607,2165
2054,2009,9607,2062
2055,2009,9607,2523
2056,2009,9607,2683
2057,2009,9607,2196
2058,2009,9607,2435
2059,2009,9607,2446
2060,2009,9607,2251
2061,2009,9607,2936
2062,2009,9607,2346
2063,2009,9607,2249
2064,2009,9607,2340
2065,2009,9607,3335
2066,2009,9607,2194
2067,2009,9607,2133
2068,2009,9607,1878
2069,2009,9607,2147
2070,2010,11122,3142
2071,2010,11122,2345
2072,2010,11122,2555
2073,2010,11122,2234
2074,2010,11122,2681
2075,2010,11122,2524
2076,2010,11122,2510
2077,2010,11122,2164
2078,2010,11122,2057
2079,2010,11122,2143
2080,2010,11122,2737
2081,2010,11122,2467
2082,2010,11122,3507
2083,2010,11122,2080
2084,2010,11122,2732
2085,2010,11122,2674
2086,2010,11122,3077
2087,2010,11122,2550
2088,2010,11122,2346
2089,2010,11122,2160
2090,2010,11122,2572
2091,2010,11122,2198
2092,2010,11122,2068
2093,2010,11122,2329
2094,2010,11122,2813
2095,2010,11122,2797
2096,2010,11122,3151
2097,2010,11122,3294
2098,2010,11122,2242
2099,2010,11122,2055
2100,2010,11122,2533
2101,2010,11122,2706
2102,2010,11122,2198
2103,2010,11122,2368
2104,2010,11122,2435
2105,2010,11122,2275
2106,2010,11122,2992
2107,2010,11122,2323
2108,2010,11122,2284
2109,2010,11122,2370
2110,2010,11122,3326
2111,2010,11122,2200
2112,2010,11122,2097
2113,2010,11122,1904
2114,2010,11122,2168
2115,2011,9954,3217
2116,2011,9954,2407
2117,2011,9954,2598
2118,2011,9954,2273
2119,2011,9954,2664
2120,2011,9954,2566
2121,2011,9954,2573
2122,2011,9954,2154
2123,2011,9954,2062
2124,2011,9954,2185
2125,2011,9954,2784
2126,2011,9954,2504
2127,2011,9954,3549
2128,2011,9954,2103
2129,2011,9954,2772
2130,2011,9954,2692
2131,2011,9954,3002
2132,2011,9954,2546
2133,2011,9954,2336
2134,2011,9954,2170
2135,2011,9954,2550
2136,2011,9954,2254
2137,2011,9954,2085
2138,2011,9954,2348
2139,2011,9954,2832
2140,2011,9954,2806
2141,2011,9954,3058
2142,2011,9954,3349
2143,2011,9954,2259
2144,2011,9954,2090
2145,2011,9954,2534
2146,2011,9954,2706
2147,2011,9954,2213
2148,2011,9954,2331
2149,2011,9954,2428
2150,2011,9954,2335
2151,2011,9954,3002
2152,2011,9954,2346
2153,2011,9954,2283
2154,2011,9954,2383
2155,2011,9954,3360
2156,2011,9954,2178
2157,2011,9954,2200
2158,2011,9954,1907
2159,2011,9954,2200
2160,2012,11634,3272
2161,2012,11634,2384
2162,2012,11634,2610
2163,2012,11634,2342
2164,2012,11634,2707
2165,2012,11634,2590
2166,2012,11634,2622
2167,2012,11634,2116
2168,2012,11634,2124
2169,2012,11634,2158
2170,2012,11634,2780
2171,2012,11634,2545
2172,2012,11634,3561
2173,2012,11634,2124
2174,2012,11634,2795
2175,2012,11634,2652
2176,2012,11634,3043
2177,2012,11634,2561
2178,2012,11634,2331
2179,2012,11634,2192
2180,2012,11634,2547
2181,2012,11634,2200
2182,2012,11634,2058
2183,2012,11634,2333
2184,2012,11634,2860
2185,2012,11634,2873
2186,2012,11634,3014
2187,2012,11634,3366
2188,2012,11634,2298
2189,2012,11634,2145
2190,2012,11634,2567
2191,2012,11634,2665
2192,2012,11634,2270
2193,2012,11634,2338
2194,2012,11634,2443
2195,2012,11634,2374
2196,2012,11634,3014
2197,2012,11634,2301
2198,2012,11634,2293
2199,2012,11634,2414
2200,2012,11634,3390
2201,2012,11634,2160
2202,2012,11634,2192
2203,2012,11634,1923
2204,2012,11634,2197
2205,2013,11864,3296
2206,2013,11864,2473
2207,2013,11864,2619
2208,2013,11864,2326
2209,2013,11864,2720
2210,2013,11864,2609
2211,2013,11864,2671
2212,2013,11864,1879
2213,2013,11864,2110
2214,2013,11864,2208
2215,2013,11864,2799
2216,2013,11864,2607
2217,2013,11864,3522
2218,2013,11864,2131
2219,2013,11864,2830
2220,2013,11864,2628
2221,2013,11864,3016
2222,2013,11864,2566
2223,2013,11864,2292
2224,2013,11864,2206
2225,2013,11864,2529
2226,2013,11864,2204
2227,2013,11864,2052
2228,2013,11864,2367
2229,2013,11864,2890
2230,2013,11864,2876
2231,2013,11864,3065
2232,2013,11864,3403
2233,2013,11864,2283
2234,2013,11864,2171
2235,2013,11864,2547
2236,2013,11864,2700
2237,2013,11864,2228
2238,2013,11864,2400
2239,2013,11864,2456
2240,2013,11864,2404
2241,2013,11864,3022
2242,2013,11864,2336
2243,2013,11864,2329
2244,2013,11864,2454
2245,2013,11864,3349
2246,2013,11864,2130
2247,2013,11864,2208
2248,2013,11864,1930
2249,2013,11864,2110
2250,2004,148,2987
2251,2004,148,2030
2252,2004,148,2461
2253,2004,148,2191
2254,2004,148,2505
2255,2004,148,2523
2256,2004,148,2246
2257,2004,148,1989
2258,2004,148,2026
2259,2004,148,2263
2260,2004,148,2738
2261,2004,148,2136
2262,2004,148,3309
2263,2004,148,1882
2264,2004,148,2676
2265,2004,148,2465
2266,2004,148,2682
2267,2004,148,2426
2268,2004,148,2257
2269,2004,148,2022
2270,2004,148,2541
2271,2004,148,2092
